682,Bonterra Vineyards Chardonnay Mendocino County,USA,"California (-122.387185, 38.406418)",Bonterra Vineyards,Chardonnay,12.5,2007,White Wine,3.5,4.125,86
683,Middle Sister Smarty Pants Chardonnay,USA,"California (-122.387185, 38.406418)",Middle Sister,Chardonnay,9.99,2010,White Wine,3,3.833333333,83
684,Kendall-Jackson Vintners Reserve Chardonnay Jeg Nl Estate,USA,"California (-122.387185, 38.406418)",Kendall-Jackson,Chardonnay,11.99,2008,White Wine,3.5,3.458333333,89
685,Columbia Crest Horse Heaven Hills Chardonnay Columbia Valley,USA,"Washington (-121.460951, 47.963348)",Columbia Crest,Chardonnay,11.99,2009,White Wine,3.5,3.25,88
686,Wente Vineyards Chardonnay San Francisco Bay,USA,"California (-122.387185, 38.406418)",Wente Vineyards,Chardonnay,13.99,2003,White Wine,4,4.5,89
687,Kendall-Jackson Chardonnay Santa Barbara County Great Estates,USA,"California (-122.387185, 38.406418)",Kendall-Jackson,Chardonnay,13.99,2004,White Wine,4,3.541666667,89
688,Rodney Strong Chardonnay Chalk Hill,USA,"California (-122.387185, 38.406418)",Rodney Strong Vineyards,Chardonnay,13.99,2008,White Wine,3.5,3.722222222,91.5
689,Gloria Ferrer Chardonnay Carneros,USA,"California (-122.387185, 38.406418)",Gloria Ferrer Caves and Vineyards,Chardonnay,18,2008,White Wine,4,4,91
690,Kunde Estate Chardonnay Sonoma Valley Nu,USA,"California (-122.387185, 38.406418)",Kunde Family Estate,Chardonnay,13.99,2007,White Wine,3.5,3.166666667,89.5
691,Columbia Crest Grand Estates,USA,"Oregon (-121.746595, 44.687298)",Columbia Crest,Chardonnay,13.85,2007,White Wine,3.5,3.590909091,90
692,Concannon Vineyard Chardonnay Livermore Valley Reserve,USA,"California (-122.387185, 38.406418)",Concannon Vineyard,Chardonnay,12.47,2008,White Wine,3,3.5,88.5
693,Vintner's Reserve Chardonnay Monterey Santa Barbara,USA,"California (-122.387185, 38.406418)",Kendall-Jackson,Chardonnay,10.99,2010,White Wine,3,2,86
694,Cameron Hughes Chardonnay Santa Barbara County Lot 159,USA,"California (-122.387185, 38.406418)",Cameron Hughes Wine,Chardonnay,12.39,2008,White Wine,3,3.5,86
695,Kendall-Jackson Chardonnay California Vintner's Reserve,USA,"California (-122.387185, 38.406418)",Kendall-Jackson,Chardonnay,14.99,2006,Red Wine,4,3.413793103,88.5
696,Sutter Home Winery Chardonnay California,USA,"California (-122.387185, 38.406418)",Sutter Home Winery,Chardonnay,5,2009,White Wine,2,1.5,78
697,Smoking Loon Chardonnay,USA,"California (-122.387185, 38.406418)",Smoking Loon,Chardonnay,9.99,2005,White Wine,2.5,2.625,77
698,Buehler Vineyards Chardonnay Russian River Valley,USA,"California (-122.387185, 38.406418)",Buehler Vineyards,Chardonnay,12.99,2009,White Wine,3,3.75,90
699,Francis Ford Coppola Votre Sante Chateau Pinot Noir,USA,"California (-122.387185, 38.406418)",Fancis Ford Coppola Winery,Pinot Noir,10.99,2010,Sparkling Wine,3.5,2.3,89
700,Mark West Pinot Noir California,USA,"California (-122.387185, 38.406418)",Mark West Winery,Pinot Noir,9.99,2010,Red Wine,3,2.714285714,84
701,Robert Mondavi Winery Pinot Noir California Coastal,USA,"California (-122.387185, 38.406418)",Robert Mondavi Winery,Pinot Noir,8.99,2009,Red Wine,3,2.785714286,88
702,Menage a Trois Pinot Noir,USA,"California (-122.387185, 38.406418)",Folie à Deux Winery,Pinot Noir,11.99,2011,Red Wine,3.5,4.166666667,87
703,Sebastiani Pinot Noir Sonoma,USA,"California (-122.387185, 38.406418)",Sebastiani Vineyards,Pinot Noir,13.99,2009,Red Wine,4,3.6,90
704,Newman's Own Pinot Noir,USA,"California (-122.387185, 38.406418)",Newman's Own,Pinot Noir,10.99,2010,Red Wine,3,3,87
705,Tortoise Creek Pinot Noir Vin de Pays d'Oc,USA,"California (-122.387185, 38.406418)",Tortoise Creek,Pinot Noir,11.99,2010,Red Wine,3.5,3.75,87
706,Pepperwood Springs Vineyards Pinot Noir California,USA,"California (-122.387185, 38.406418)",Pepperwood Springs Vineyards,Pinot Noir,7.99,2003,Red Wine,2,3.25,72
707,Toad Hollow Pinot Noir Sonoma County Eye of the Toad,USA,"California (-122.387185, 38.406418)",Toad Hollow Vineyards,Pinot Noir,11.99,2010,Rosé Wine,3.5,3.5,90
708,Cameron Hughes Pinot Noir Carneros Lot 125,USA,"California (-122.387185, 38.406418)",Cameron Hughes Wine,Pinot Noir,12.98,2007,Red Wine,3.5,3.166666667,91
709,Pepperwood Grove Pinot Noir Valle Central,USA,"California (-122.387185, 38.406418)",Pepperwood Springs Vineyards,Pinot Noir,9.99,2004,Red Wine,3,3.125,82
710,Mcmanis Family Vineyards Pinot Noir San Joaquin County,USA,"California (-122.387185, 38.406418)",McManis Family Vineyards,Pinot Noir,9.99,2011,Red Wine,2.5,2.25,86
711,Smoking Loon California Pinot Noir,USA,"California (-122.387185, 38.406418)",Smoking Loon,Pinot Noir,9.99,2007,Red Wine,2.5,2.857142857,84
712,Kenwood Pinot Noir Rose United States California Sonoma County Russian River Valley Red,USA,"California (-122.387185, 38.406418)",Kenwood,Pinot Noir,11.99,2007,Red Wine,3,2.833333333,84
713,Underwood Cellars Pinot Noir United States Oregon Willamette Valley Red,USA,"Oregon (-121.746595, 44.687298)",Underwood Lane,Pinot Noir,11.99,2010,Red Wine,3,3.333333333,88
714,Cambria,USA,"California (-122.387185, 38.406418)",Cambria Winery,Pinot Noir,14.49,2006,Red Wine,3.5,3.444444444,93
715,Wild Horse Pinot Noir,USA,"California (-122.387185, 38.406418)",Wild Horse Winery,Pinot Noir,14.99,2007,Red Wine,3.5,3.75,90.5
716,J. Lohr Estates Pinot Noir Falcon's Perch Monterey County,USA,"California (-122.387185, 38.406418)",J. Lohr Vineyards & Wines,Pinot Noir,15.99,2009,Dessert/Fortified,4,4.25,90
717,Vision Cellars Pinot Noir Santa Lucia Highlands Rosella's Vineyard,USA,"California (-122.387185, 38.406418)",Vision Cellars,Pinot Noir,14.99,2005,Red Wine,3.5,4,88
718,Raptor Ridge Pinot Noir Willamette Valley Meredith Mitchell,USA,"Oregon (-121.746595, 44.687298)",Raptor Ridge Winery,Pinot Noir,14.38,2009,Red Wine,3.5,1.75,88
719,Garnet Pinot Noir Monterey,USA,"California (-122.387185, 38.406418)",Garnet Vineyards,Pinot Noir,12.99,2010,Red Wine,3,2.75,87
720,Kenwood Sonoma Series Russian River Pinot Noir,USA,"California (-122.387185, 38.406418)",Kenwood,Pinot Noir,13.99,2009,Red Wine,3.5,2.416666667,87
721,Primarius Winery Pinot Noir,USA,"Oregon (-121.746595, 44.687298)",Primarius Winery,Pinot Noir,14.99,2011,Red Wine,3.5,3,87
722,Estancia Pinot Noir,USA,"California (-122.387185, 38.406418)",Estancia,Pinot Noir,14.99,2005,Red Wine,3.5,3.785714286,86
723,Carmel Road Monterey Pinot Noir,USA,"California (-122.387185, 38.406418)",Carmel Road Winery,Pinot Noir,15.99,2011,Red Wine,3.5,3.25,87
724,Aquinas Pinot Noir United States California Napa County Napa Valley Red,USA,"California (-122.387185, 38.406418)",Don Sebastiani & Sons,Pinot Noir,14.99,2005,Red Wine,3.5,4,82
725,Estancia Pinot Noir Monterey,USA,"California (-122.387185, 38.406418)",Estancia Estates,Pinot Noir,15.99,2006,Red Wine,3.5,3.575757576,87
726,Carmel Road Pinot Noir Arroyo Seco,USA,"California (-122.387185, 38.406418)",Carmel Road Winery,Pinot Noir,17.99,2011,Red Wine,4,2.5,88
727,Estancia Pinot Noir,USA,"California (-122.387185, 38.406418)",Estancia Estates,Pinot Noir,14.99,2007,Red Wine,3,3.175,87
728,Willamette Valley Vineyards Pinot Noir Willamette Valley,USA,"Oregon (-121.746595, 44.687298)",Willamette Valley Vineyards,Pinot Noir,17.97,2006,Red Wine,4,3.71875,88.66666667
730,Turning Leaf Vineyards Pinot Noir California,USA,"California (-122.387185, 38.406418)",Turning Leaf Vineyards,Pinot Noir,14.99,2002,Red Wine,3,2.833333333,81
731,Carmel Road Pinot Noir,USA,"California (-122.387185, 38.406418)",Carmel Road Winery,Pinot Noir,15.99,2009,Red Wine,3.5,3.5,88
732,Carmel Road Monterey Pinot Noir,USA,"California (-122.387185, 38.406418)",Carmel Road Winery,Pinot Noir,16.99,2010,Red Wine,3.5,2.5,85
729,Bearboat Pinot Noir Reserve United States California Sonoma County Russian River Valley Red,USA,"California (-122.387185, 38.406418)",Bearboat,Pinot Noir,16.99,2007,Red Wine,3.5,3.375,91
733,A To Z,USA,"Oregon (-121.746595, 44.687298)",A to Z Wineworks,Pinot Noir,17.99,2006,Rosé Wine,3.5,3.532258065,91
734,Belle Glos Pinot Noir California Meiomi,USA,"California (-122.387185, 38.406418)",Meiomi,Pinot Noir,19.99,2010,Red Wine,4,3.386363636,90.33333333
735,Seaglass Pinot Noir Santa Barbara County,USA,"California (-122.387185, 38.406418)",SeaGlass Wine Company,Pinot Noir,14.34,2011,Red Wine,3,2.75,86
736,Kendall Jackson Vinter Reserve Pinot Noir,USA,"Texas (-98.670593, 31.871728)",Kendall-Jackson,Pinot Noir,16.99,2010,Red Wine,3.5,3.625,88
737,Echelon Pinot Noir Central Coast,USA,"California (-122.387185, 38.406418)",Echelon Vineyards,Pinot Noir,14.99,2001,Red Wine,3,2.75,85
738,Byron Pinot Noir Santa Maria Valley Sierra Madre Vineyard,USA,"California (-122.387185, 38.406418)",Sierra Madre Vineyard,Pinot Noir,16.99,2009,Red Wine,3.5,3.6,88.5
739,Deloach Vineyards Green Valley Pinot Noir,USA,"California (-122.387185, 38.406418)",DeLoach Vineyards,Pinot Noir,45,2007,Red Wine,3.5,3.8,90.5
740,Morgan Pinot Noir Grays,USA,"California (-122.387185, 38.406418)",Morgan Winery,Pinot Noir,18.99,2005,Red Wine,3.5,3.875,90
741,Yamhill Valley Pinot Noir,USA,"Oregon (-121.746595, 44.687298)",Yamhill Valley Vineyards,Pinot Noir,18.62,2007,Red Wine,3.5,3.875,85
742,Gallo of Sonoma Syrah Sonoma County Reserve,USA,"California (-122.387185, 38.406418)",E&J Gallo Winery,Syrah,9.91,2003,Red Wine,4.5,4.5,80
743,Francis Ford Coppola Riesling Monterey County Sofia,USA,"California (-122.387185, 38.406418)",Fancis Ford Coppola Winery,Riesling,7.17,2009,White Wine,3,3.142857143,87.66666667
744,Woodbridge Cabernet Sauvignon,USA,"California (-122.387185, 38.406418)",Robert Mondavi Winery,Cabernet Sauvignon,6.99,2011,Red Wine,2.5,2.631578947,79
745,Avalon California Cabernet Sauvignon,USA,"California (-122.387185, 38.406418)",Avalon Wines,Cabernet Sauvignon,7.99,2010,Red Wine,3,3,88
746,Mondavi Napa Reserve Cabernet,USA,"California (-122.387185, 38.406418)",Robert Mondavi Winery,Cabernet Sauvignon,8.99,2009,Red Wine,3.5,3.464285714,88.66666667
747,Concannon Vineyard Cabernet Sauvignon Central Coast Selected Vineyards,USA,"California (-122.387185, 38.406418)",Concannon Vineyard,Cabernet Sauvignon,7.99,2010,Red Wine,3,2.75,84
748,Murphy-Goode Cabernet Sauvignon Alexander Valley,USA,"California (-122.387185, 38.406418)",Murphy-Goode Winery,Cabernet Sauvignon,10.99,2007,Red Wine,4,4.055555556,87
749,Columbia Crest Cabernet Sauvignon Columbia Valley Grand Estates,USA,"Washington (-121.460951, 47.963348)",Columbia Crest,Cabernet Sauvignon,7.99,2011,Red Wine,3,2.714285714,87
750,Mirassou Vineyards Cabernet Sauvignon California,USA,"California (-122.387185, 38.406418)",Mirassou Vineyards,Cabernet Sauvignon,8.99,2006,Red Wine,3,2.785714286,85
751,Bogle Vineyards Cabernet Sauvignon California,USA,"California (-122.387185, 38.406418)",Bogle Vineyards,Cabernet Sauvignon,8.99,2010,Red Wine,3,2.6,89
752,Ironstone Vineyards Cabernet Sauvignon Sierra Foothills Estate Grown Reserve,USA,"California (-122.387185, 38.406418)",Ironstone Vineyards,Cabernet Sauvignon,10,2006,Red Wine,3.5,3.5,87
753,Dry Creek Vineyard Cabernet Sauvignon Sonoma County,USA,"California (-122.387185, 38.406418)",Dry Creek Vineyard,Cabernet Sauvignon,9.99,2007,Red Wine,3.5,3.375,88.5
779,Amity Vineyards Riesling Willamette Valley Dry,USA,"Oregon (-121.746595, 44.687298)",Amity Vineyards,Riesling,15.99,2008,White Wine,3.5,3.333333333,92
780,Columbia Crest Two Vines Shiraz Columbia Valley,USA,"Oregon (-121.746595, 44.687298)",Columbia Crest,Syrah,14.79,2005,Red Wine,3,2.625,90.5
781,Willamette Valley Vineyards Pinot Gris Willamette Valley,USA,"Oregon (-121.746595, 44.687298)",Willamette Valley Vineyards,Pinot Grigio,16.99,2011,White Wine,3.5,1.75,88
754,Don Sebastiani & Sons Cabernet Sauvignon Napa Valley Smoking Loon,USA,"California (-122.387185, 38.406418)",Don Sebastiani & Sons,Cabernet Sauvignon,9,2004,Red Wine,3,3.25,83
755,Cycles Gladiators Cabernet,USA,"California (-122.387185, 38.406418)",Cycles Gladiator Wines,Cabernet Sauvignon,9.99,2007,Red Wine,3.5,3.75,86
756,Columbia Crest Gewürztraminer Columbia Valley,USA,"Washington (-121.460951, 47.963348)",Columbia Crest,Syrah,11.97,2009,White Wine,3.5,4.125,87
757,Robert Mondavi Cabernet Sauvignon Napa,USA,"California (-122.387185, 38.406418)",Robert Mondavi Winery,Cabernet Sauvignon,12.99,2012,Red Wine,4,3.9,89.5
758,Bogle Vineyards Cabernet Sauvignon California,USA,"California (-122.387185, 38.406418)",Bogle Vineyards,Cabernet Sauvignon,9.99,2009,Red Wine,3,2.181818182,83
759,Hogue Cellars Cabernet Sauvignon Columbia Valley Genesis,USA,"Washington (-121.460951, 47.963348)",Hogue Cellars,Cabernet Sauvignon,11.99,2004,Red Wine,3.5,4,86.5
760,Redwood Creek Cabernet Sauvignon Premier,USA,"California (-122.387185, 38.406418)",Redwood Creek,Cabernet Sauvignon,7.99,2010,Red Wine,2.5,2.75,83
761,Round Hill Cabernet Sauvignon,USA,"California (-122.387185, 38.406418)",Round Hill Vineyards & Cellars,Cabernet Sauvignon,7.99,2008,Red Wine,2,2.333333333,82
762,Columbia Crest Horse Heaven Hills Cabernet Sauvignon,USA,"Washington (-121.460951, 47.963348)",Columbia Crest,Cabernet Sauvignon,13.99,2009,Red Wine,4,3.625,90
763,Mirassou Vineyards Cabernet Sauvignon California,USA,"California (-122.387185, 38.406418)",Mirassou Vineyards,Cabernet Sauvignon,8.98,2011,Red Wine,2.5,2.5,80
764,Louis M. Martini Cabernet Sauvignon St. Helena,USA,"California (-122.387185, 38.406418)",Louis M. Martini Winery,Cabernet Sauvignon,13.99,2008,Red Wine,3.5,3.823529412,90
765,Sebastiani Vineyards & Winery Cabernet Sauvignon Alexander Valley,USA,"California (-122.387185, 38.406418)",Sebastiani Vineyards,Cabernet Sauvignon,14.99,2007,Red Wine,4,4.25,89
766,Joel Gott Cabernet Sauvignon California Blend 815,USA,"California (-122.387185, 38.406418)",Joel Gott Wines,Cabernet Sauvignon,13.99,2008,Red Wine,3.5,3.566666667,92
767,Chateau Ste. Michelle Cabernet Indian Springs Wine Spectator,USA,"Washington (-121.460951, 47.963348)",Chateau Ste. Michelle,Cabernet Sauvignon,14.99,2008,Red Wine,4,3.65,90.5
769,Chateau Ste. Michelle Riesling Columbia Valley,USA,"Oregon (-121.746595, 44.687298)",Chateau Ste. Michelle,Riesling,11.99,2004,White Wine,3.5,3.5,88
770,A To Z Pinot Gris Willamette,USA,"Oregon (-121.746595, 44.687298)",A to Z Wineworks,Pinot Grigio,9.57,2010,White Wine,3,2.125,88
771,Willamette Valley Vineyards Riesling Willamette Valley,USA,"Oregon (-121.746595, 44.687298)",Willamette Valley Vineyards,Riesling,13.99,2010,White Wine,4,3,90.5
772,Ponzi Pinot Gris,USA,"Oregon (-121.746595, 44.687298)",Ponzi Vineyards,Pinot Grigio,13.99,2011,White Wine,3.5,3,90
773,Eyrie Vineyards Pinot Gris Dundee Hills,USA,"Oregon (-121.746595, 44.687298)",The Eyrie Vineyards,Pinot Grigio,14.99,2007,White Wine,3.5,4,90.5
774,Chehalem Chardonnay Willamette Valley Inox,USA,"Oregon (-121.746595, 44.687298)",Chehalem,Chardonnay,16.61,2009,White Wine,4,4.25,88
775,Hogue Genesis Meritage,USA,"Oregon (-121.746595, 44.687298)",Hogue Cellars,Bordeaux Blend,16.29,2007,Red Wine,4,4.166666667,89
776,A To Z Pinot Gris,USA,"Oregon (-121.746595, 44.687298)",A to Z Wineworks,Pinot Grigio,14.49,2007,White Wine,3.5,1.75,87
777,Charles Smith Riesling Washington Kung Fu Girl,USA,"Oregon (-121.746595, 44.687298)",Charles Smith,Riesling,13.99,2010,White Wine,3.5,2.966666667,90
778,Charles Smith Riesling Washington Kung Fu Girl,USA,"Oregon (-121.746595, 44.687298)",Charles Smith,Riesling,12.99,2009,White Wine,3,2.863636364,90
782,Willamette Valley Vineyards Pinot Gris Willamette Valley,USA,"Oregon (-121.746595, 44.687298)",Willamette Valley Vineyards,Pinot Grigio,17.69,2007,White Wine,3.5,4.25,90
783,Chateau Ste. Michelle Merlot Columbia Valley,USA,"Oregon (-121.746595, 44.687298)",Chateau Ste. Michelle,Merlot,17.29,2002,Red Wine,3.5,1.75,88.5
784,Adelsheim Pinot Gris,USA,"Oregon (-121.746595, 44.687298)",Adelsheim Vineyard,Pinot Grigio,14.99,2010,White Wine,3,3,90
786,Pacific Rim Winemakers White Flowers Sparkling Riesling,USA,"Oregon (-121.746595, 44.687298)",Pacific Rim,Riesling,16.64,2009,Sparkling Wine,3,3.642857143,86
787,Ponzi Pinot Gris Oregon,USA,"Oregon (-121.746595, 44.687298)",Ponzi Vineyards,Pinot blanc,15,2009,White Wine,3.5,2.875,90
788,Belle Pente Pinot Gris Willamette Valley Reserve,USA,"Oregon (-121.746595, 44.687298)",Belle Pente Vineyard,Pinot Grigio,20.95,2006,White Wine,4,4,94
789,Yangarra Estate Select Dundee Hills Shiraz Syrah,USA,"Oregon (-121.746595, 44.687298)",Yangarra Estate Vineyard,Syrah,19.99,2005,Red Wine,4,3.583333333,93
790,Adelsheim Pinot Gris,USA,"Oregon (-121.746595, 44.687298)",Adelsheim Vineyard,Pinot Grigio,16.99,2009,White Wine,3,3.5,90.5
791,Willamette Valley Pinot Gris,USA,"Oregon (-121.746595, 44.687298)",Sokol Blosser Winery,Pinot Grigio,17.99,2009,White Wine,3.5,3.5,89
792,Chateau Ste. Michelle Syrah Columbia Valley Reserve,USA,"Oregon (-121.746595, 44.687298)",Chateau Ste. Michelle,Syrah,18,2001,Red Wine,3.5,3,88.66666667
793,Wine By Joe Pinot Noir Oregon Really Good,USA,"Oregon (-121.746595, 44.687298)",Wine by Joe,Pinot Noir,18.99,2010,Red Wine,3.5,4,86
794,Charles Smith Syrah Boom Boom Usa Washington State Columbia Syrah,USA,"Oregon (-121.746595, 44.687298)",Charles Smith,Syrah,14.99,2010,Red Wine,2.5,2.375,90
795,Willamette Valley Vineyards Pinot Gris Willamette Valley,USA,"Oregon (-121.746595, 44.687298)",Willamette Valley Vineyards,Pinot Grigio,16,2009,White Wine,3,3.333333333,84
796,Ponzi Vineyards Pinot Noir Willamette Valley Tavola,USA,"Oregon (-121.746595, 44.687298)",Ponzi Vineyards,Pinot Noir,21.99,2009,Red Wine,4,2.7,92
797,Ponzi Willamette Tavola Pinot Noir,USA,"Oregon (-121.746595, 44.687298)",Ponzi Vineyards,Pinot Noir,18.88,2010,Red Wine,3,3.25,88
798,Chateau Ste. Michelle Riesling Columbia Valley Cold Creek Vineyard,USA,"Washington (-121.460951, 47.963348)",Chateau Ste. Michelle,Riesling,14.81,2007,White Wine,3.5,3.8,89
799,Matanzas Creek Winery Sauvignon Blanc Sonoma County,USA,"California (-122.387185, 38.406418)",Matanzas Creek Winery,Sauvignon Blanc,16.99,2010,White Wine,3.5,1.75,90.5
800,Wattle Creek Syrah Blend Yorkville Highlands the Triple Play,USA,"California (-122.387185, 38.406418)",Wattle Creek Winery,Syrah,18.19,2009,Red Wine,3.5,3.5,91
801,Frei Brothers Merlot Dry Creek Reserve,USA,"California (-122.387185, 38.406418)",Frei Brothers Reserve,Merlot,14.99,2007,Red Wine,3,2.9,87
802,Dry Creek Zinfandel Heritage Clone,USA,"California (-122.387185, 38.406418)",Rancho Zabaco Winery,Zinfandel,17.99,2008,Red Wine,3.5,3.409090909,88.5
803,Dry Creek Vineyard Zinfandel Sonoma County Heritage,USA,"California (-122.387185, 38.406418)",Dry Creek Vineyard,Zinfandel,18.99,2009,Red Wine,3.5,3,87
804,Dry Creek Fume Blanc Sc,USA,"California (-122.387185, 38.406418)",Dry Creek Vineyard,Sauvignon Blanc,14.99,2008,White Wine,2.5,3,90
805,Plungerhead Dry Creek Zinfandel,USA,"California (-122.387185, 38.406418)",Plungerhead,Zinfandel,18.99,2005,Red Wine,3.5,3.681818182,83
807,Dry Creek Vineyard Chenin Blanc Clarksburg Dry Chenin Blanc,USA,"California (-122.387185, 38.406418)",Dry Creek Vineyard,Chenin Blanc,18.99,2008,White Wine,3.5,3.5,91
806,Goldschmidt Vineyard Cabernet Sauvignon Alexander Valley Katherine Goldschmidt Crazy Creek Vineyard,USA,"California (-122.387185, 38.406418)",Goldschmidt Vineyards,Cabernet Sauvignon,21.29,2009,Red Wine,4,4.166666667,90
808,Quivira Sauvignon Blanc Dry Creek Valley Fig Tree,USA,"California (-122.387185, 38.406418)",Quivira Vineyards & Winery,Sauvignon Blanc,19.5,2007,White Wine,3.5,3.642857143,88
809,Sbragia Family Chardonnay Dry Creek Valley Home Ranch,USA,"California (-122.387185, 38.406418)",Sbragia Family Vineyards,Chardonnay,21.99,2007,White Wine,4,4,92
810,Quivira Sauvignon Blanc Dry Creek Valley Fig Tree,USA,"California (-122.387185, 38.406418)",Quivira Vineyards & Winery,Sauvignon Blanc,17.99,2009,White Wine,3,3.25,88
811,Quivira Zinfandel Dry Creek Valley,USA,"California (-122.387185, 38.406418)",Quivira Vineyards & Winery,Zinfandel,19.99,2010,Red Wine,4,4.5,92
812,Novelty Hill Cabernet Sauvignon Stillwater Creek Vineyard Cabernet Sauvignon Merlot,USA,"Oregon (-121.746595, 44.687298)",Novelty Hill Winery,Cabernet Sauvignon,22.99,2008,Red Wine,3.5,3.875,90.5
813,Dry Creek Chenin Blanc Clarksburg Dry,USA,"California (-122.387185, 38.406418)",Dry Creek Vineyard,Chenin Blanc,21.99,2009,White Wine,3.5,3.75,87
814,Redwood Creek 187 Cabernet,USA,"California (-122.387185, 38.406418)",Redwood Creek,Cabernet Sauvignon,19.99,2006,Red Wine,3,2.571428571,82
815,Brazin Zinfandel Lodi Old Vine,USA,"California (-122.387185, 38.406418)",Verget,Zinfandel,19.99,2008,Red Wine,3,2.5,86.5
816,Blackstone Cabernet Sauvignon Reserve Sonoma,USA,"California (-122.387185, 38.406418)",Blackstone,Cabernet Sauvignon,20.29,2007,Red Wine,3,3.289473684,90
817,Dry Creek Zinfandel Sonoma County Heritage Clone,USA,"California (-122.387185, 38.406418)",Dry Creek Vineyard,Zinfandel,21.99,2007,Red Wine,3.5,3.388888889,86
818,The Federalist Zinfandel,USA,"California (-122.387185, 38.406418)",The Federalist,Zinfandel,19.99,2008,Red Wine,2.5,3.1,87
819,Dashe Cellars Zinfandel Dry Creek Valley,USA,"California (-122.387185, 38.406418)",Dashe Cellars,Zinfandel,29.99,2004,Red Wine,4,4.333333333,91.33333333
820,Dry Creek Vineyard Chenin Blanc Clarksburg Dry Chenin Blanc,USA,"California (-122.387185, 38.406418)",Dry Creek Vineyard,Chenin Blanc,27.16,2003,White Wine,3.5,4,88
821,Chateau Ste. Michelle Chardonnay Columbia Valley Cold Creek Vineyard,USA,"Washington (-121.460951, 47.963348)",Chateau Ste. Michelle,Chardonnay,27.99,2007,White Wine,3.5,3.071428571,89
822,Mauritson Wines Zinfandel Dry Creek Valley,USA,"California (-122.387185, 38.406418)",Mauritson Family Winery,Zinfandel,27.99,2011,Red Wine,3.5,3.75,88
823,Dry Creek Vineyard Chenin Blanc Clarksburg Dry Chenin Blanc,USA,"California (-122.387185, 38.406418)",Dry Creek Vineyard,Chenin Blanc,25.89,2005,White Wine,3.5,3.166666667,83.66666667
824,Dry Creek Vineyard Chenin Blanc Clarksburg Dry Chenin Blanc,USA,"California (-122.387185, 38.406418)",Dry Creek Vineyard,Chenin Blanc,29.67,2004,White Wine,3.5,3.538461538,92
825,Quivira Zinfandel Dry Creek Valley Wine Creek Ranch,USA,"California (-122.387185, 38.406418)",Quivira Vineyards & Winery,Zinfandel,29.99,2007,Red Wine,3.5,3.739130435,91
826,Seghesio Family Vineyards Zinfandel Dry Creek Valley Cortina,USA,"California (-122.387185, 38.406418)",Seghesio Family Vineyards,Zinfandel,26.99,2010,Red Wine,3.5,3.5,91.5
827,Dry Creek Vineyard Zinfandel Dry Creek Valley,USA,"California (-122.387185, 38.406418)",Dry Creek Vineyard,Zinfandel,26.24,2007,Red Wine,3,3.333333333,90
828,Matanzas Creek Winery Chardonnay Sonoma Valley,USA,"California (-122.387185, 38.406418)",Matanzas Creek Winery,Chardonnay,27.99,2007,White Wine,3.5,3.5,92
829,Seghesio Family Vineyards Zinfandel Dry Creek Valley Cortina,USA,"California (-122.387185, 38.406418)",Seghesio Family Vineyards,Zinfandel,32,2003,Red Wine,4,2.4,90.5
830,Sbragia Family Chardonnay Dry Creek Valley Home Ranch,USA,"California (-122.387185, 38.406418)",Sbragia Family Vineyards,Chardonnay,32,2006,White Wine,4,4.25,93
831,Sbragia Family Chardonnay Dry Creek Valley Home Ranch,USA,"California (-122.387185, 38.406418)",Sbragia Family Vineyards,Chardonnay,26,2008,White Wine,3,3.75,89
832,Ridge 'Lytton Springs',USA,"California (-122.387185, 38.406418)",Ridge,Zinfandel,36.99,2011,Red Wine,4,4,94
833,Alderbrook Zinfandel Dry Creek Valley Reserve,USA,"California (-122.387185, 38.406418)",Alderbrook Winery,Zinfandel,32.99,2002,Red Wine,3.5,3.5,91
834,Matanzas Creek Winery Merlot Sonoma County,USA,"California (-122.387185, 38.406418)",Matanzas Creek Winery,Merlot,32.99,2005,Red Wine,3.5,3.4,91
835,Ridge Vineyards Lytton Springs,USA,"California (-122.387185, 38.406418)",Ridge Vineyards,Zinfandel,34.99,2007,Red Wine,3.5,3.666666667,90
836,Ridge Petite Sirah Dry Creek Valley Lytton Estate,USA,"California (-122.387185, 38.406418)",Ridge,Petite Sirah,33.99,2009,Red Wine,3.5,3.75,91.5
837,Chateau Ste. Michelle Cabernet Sauvignon Cold Creek Columbia Valley United States,USA,"Oregon (-121.746595, 44.687298)",Chateau Ste. Michelle,Cabernet Sauvignon,30.49,2005,Red Wine,3,4.166666667,88.66666667
839,Rancho Zabaco Zinfandel Dry Creek Valley Stefani Vineyard,USA,"California (-122.387185, 38.406418)",Rancho Zabaco Winery,Zinfandel,39.99,2004,Red Wine,4,3.452380952,90
840,Clawson Creek Angela Pinot Noir,USA,"Oregon (-121.746595, 44.687298)",Ponzi Vineyards,Pinot Noir,33.99,2007,Red Wine,3,3.3,90
841,Dry Creek Mariner Meritage,USA,"California (-122.387185, 38.406418)",Dry Creek Vineyard,Bordeaux Blend,39.99,2006,Red Wine,3.5,4,92
842,Olson Ogden Syrah Dry Creek Valley Unti Vineyard,USA,"California (-122.387185, 38.406418)",Olson Ogden Wines,Syrah,40,2004,Red Wine,3.5,3.75,93
843,Panther Creek Pinot Noir Willamette Valley Freedom Hill,USA,"Oregon (-121.746595, 44.687298)",Panther Creek Cellars,Pinot Noir,38.99,2006,Red Wine,3.5,3.5,90
